GE	212928	ELEMENTS-AS
RU	205828	ELEMENT_GROUP_AS
AO	329007	ELENDE
BD	132294	ELENGADOTNET-AS-AP Elenga Dot Net
SI	29051	ELES-AS
BR	266570	ELETRICNET TELECOMUNICACOES LTDA
BR	262728	ELETRODATA LTDA
BR	266452	ELETROINFO TELECOMUNICACOES LTDA - ME
BR	267613	ELETRONET S.A.
BR	270310	ELETRONIC SPORT S BRASILIA LTD ME
BR	268380	ELETRONICA BK 2009 LTDA - ME
BR	265246	ELETRONICA LAUX EIRELI - ME
IT	213004	ELETTROPICCOLI
US	395555	ELEVATE
AR	265768	ELEVATE S.R.L.
US	14660	ELEVATED-NY
EE	202652	ELEVI-AS
ID	23695	ELGANET-AS-ID ELGANET-ASN PT. Elga Yasa Media Internet Service
RO	62127	ELGEKA-FERFELIS-AS Drum intre tarlale 150-158
AT	196897	ELGRGOING
BR	263393	ELI ANTONIO MARTINS ME
US	29713	ELIA-60
BE	42851	ELIABE-AS
DO	265695	ELIAS COMUNICACIONES, SRL
BR	268872	ELIAS F PINTO COMUNICACOES LTDA - ME
IT	198049	ELICA-ASN
IR	208072	ELIGASHT
RU	39927	ELIGHT-AS
KR	4663	ELIMNET-AS-KR ELIMNET, INC.
HU	208154	ELIN
RU	204362	ELINK48-AS
FI	719	ELISA-AS Helsinki, Finland
RO	58286	ELIT
FR	209166	ELIT-TECHNOLOGIES
RU	58096	ELIT-TV-AS
BG	60441	ELITCOM
US	40151	ELITE
GB	29611	ELITE-AS
BD	136435	ELITE-BD ELITE COMMUNICATION
US	30436	ELITE-BROADBAND
UA	52180	ELITELINE-AS
IN	142515	ELITELSOL-AS-IN ELITEL SOLUTIONS PRIVATE LIMITED
UA	49589	ELITENET-UA-AS
US	40181	ELITESYSTEMS
SC	51381	ELITETEAM-PEERING-AZ1 1337TEAM PEERING AZ1
GB	199909	ELITETELE
US	397731	ELITEWORK-01
UA	51959	ELITON-AS
SE	202812	ELITS-SERVICES
BG	34770	ELITSAT-AS
UA	44434	ELITTAXI-AS
BR	269063	ELIVELTON PEREIRA DA SILVA
US	25853	ELJY30540
DE	34172	ELK-BAWUE-AS Evangelischer Oberkirchenrat Stuttgart
RU	8557	ELKATEL-AS
EE	61189	ELKDATA
NO	28795	ELKEM-AS
PL	60279	ELKMAN
PL	47468	ELKO-AS
RU	201555	ELKOD
LT	204967	ELLEX
IN	136665	ELLFIBER-AS Ell Innovations Pvt Ltd
RU	24873	ELLINK-AS
US	394299	ELLIOTT-ELECTRIC
GB	15865	ELLIOTT-UK-AS
US	27543	ELLIOTTMGMT
UA	30790	ELLIPSE-AS
CH	44885	ELLO Av. Edouard-Dubois 20
BR	61793	ELLONET SOLUCOES EM TECNOLOGIA LTDA - ME
SE	199215	ELLOS-AS
US	22647	ELLTEL
IN	132377	ELLUCIANNET-AP Ellucian Company LP
SA	47907	ELM
RU	51494	ELMA-AS
TR	207617	ELMA-TELEKOM
BD	149638	ELMAMULTIMEDIA-AS-AP Elma Multimedia
US	46537	ELMDC
IT	39217	ELMEC-AS
CH	200726	ELMEC-CH-AS
US	395428	ELMHURST-AS
DE	42856	ELMI-AS
SI	202840	ELMITEL
US	397866	ELN-ATL-HQ
PL	206421	ELNET
LT	21031	ELNETA-AS
EG	36906	ELNG
NO	62395	ELNIC
ID	24536	ELNUS-AS-ID PT. Elektrindo Data Nusantara
IT	200760	ELOGIC-AS Elogic Srl - Cloud Services
PL	42401	ELOMZA-AS
SE	205180	ELONGROUP
US	32417	ELONU-AS
RU	49905	ELOPAK-CIS-AS
GB	201277	ELOQUENT-AS
US	22111	ELOYALTY
US	23290	ELPASO-COUNTY-GOVERNMENT-COLORADO
CA	7883	ELPC-INC
PL	50829	ELPOL-AS
PL	34337	ELPOS
SI	205403	ELRAD
RU	209639	ELS-AS
UA	44837	ELS-TELECOM
AL	208734	ELSA-TECH
BY	56498	ELSATBR-AS
AR	52270	ELSERVER S.R.L
JP	133782	ELSEVIER-ASIAPACIFIC-AS-AP Elsevier Ltd
DK	209118	ELSINORE-
RU	33993	ELSITE-AS Elsite network
PL	199601	ELSTA
ES	49008	ELSTIR-AS
IQ	197893	ELSUHD-AS
IT	196983	ELSYNET
BA	198252	ELTAKABEL-AS Dobojskih brigada BB
BR	267574	ELTECWEB PROVEDOR DE INTERNET LTDA
RU	20597	ELTEL-AS
SE	203373	ELTEL-GROUP-AS
NO	206557	ELTELE
HU	2012	ELTENET ELTENET
LT	201096	ELTIDA
RU	56689	ELTL-AS
GR	212274	ELTRAKSA-AS
LU	204279	ELTRONA
PL	43420	ELTRONIK-AS
LV	15392	ELVIM-AS
RU	48738	ELVIS-AS
SK	206198	ELVISDK-AS
US	26038	ELVT-CLOUD-AND-CONNX
PL	51769	ELWICO
US	63205	ELWOOD
IN	133255	ELXER-AS-IN Elxer Communications Private Limited
IN	133647	ELXIREDATA-AS-IN ELXIRE DATA SERVICES PVT. LTD.
DE	35292	ELXSI-AS elxsi Security Networking Services
RO	62343	ELY-COM-AS Str. Poiana Mare, Nr.33
IN	134319	ELYZIUM-AS Elyzium Technologies Pvt. Ltd.
PL	198416	ELZAPPERO-AS
BR	265336	ELneT Telecom
US	54661	EM-22
US	64255	EM-888
AT	197999	EM-IT-AS
GB	35414	EMA
BR	52938	EMA Comercio de Eletronicos e Servicos Ltda.
US	394836	EMA-LV
US	14944	EMA-PRO
US	394479	EMA-RAD
US	394480	EMA-SD
US	394339	EMA-TP-CORP
US	396203	EMA-VEGAS-CORP
RO	47388	EMAG-AS
PL	47348	EMAILLABS
GB	34523	EMAILSYSTEMS
US	394837	EMAJEE
AE	58287	EMAL-AS
US	396522	EMAME-INET-1
NL	15966	EMANGO Schinnen, The Netherlands
AU	38813	EMANTRA-AS-AP Emantra Pty Ltd
US	18651	EMANUEL-MEDICAL-CENTER
AT	43511	EMARSYS-AS
AT	199236	EMARSYS-AS Emarsys eMarketing Systems AG
AT	203501	EMARSYS-US-AS Emarsys North America, Inc
US	62520	EMASON-ASN
IN	133694	EMAXGLOBAL-AS EMAX GLOBAL MEDIA PVT. LTD
IT	197825	EMAXY
SK	49115	EMAX_AS1 www.e-max.sk
RU	15455	EMBANK-AS
SE	58317	EMBARK
KE	327906	EMBARQ
GB	44369	EMBC-EMPSN-AS EMBC-EMPSN Network Services
CH	201155	EMBEDD-AS
CZ	60266	EMBEDIT-AS
IN	146928	EMBEE-AS EMBEE SOFTWARE PVT LTD
SE	200150	EMBER
DE	204201	EMBL
US	13620	EMBLEMHEALTH
ES	42666	EMBOU Embou Nuevas Tecnologias
BR	28627	EMBRAER - Empresa Brasileira de Aeronautica SA
BR	267505	EMBRATEC COMUNICACOES LTDA ME
NO	199791	EMBRIQ-
US	396505	EMC
US	53878	EMC-AS
US	54570	EMC-AS
US	12257	EMC-AS12257
NL	199523	EMCF-AS
HK	132310	EMCM-AS-AP ED & F Man Capital Markets Hong Kong Limited
IN	141804	EMCYBER-AS-IN Em-cyberspace Services Private Limited
IR	212355	EMDADKHODRO-IRAN-AS
NL	12980	EMEA Hosting Autonomous System
IL	50744	EMEK-YEZREEL-COLLEGE-LTD
NL	207803	EMENDERS-AS
US	395719	EMERALD
US	53676	EMERALD
US	396507	EMERALD-ONION
BG	42805	EMERCHANTPAY
US	19771	EMERGE-AS1
US	55080	EMERGE212
US	7723	EMERGENCY24-AS
CA	19848	EMERGIS-AS-2
LV	35108	EMERGN-
FR	206155	EMERIAUD-NET-AS
AT	51453	EMERION-AS powered by ANX
US	13838	EMERSON
BR	267566	EMERSON FREITAS MOTA
BR	269708	EMERSON PALMEIRA FIGUEIREDO-ME
US	36590	EMERSON-ELECTRIC
GB	34697	EMERSON-EMA-AS
US	36728	EMERYTELCOM
FR	200310	EMESSAGE
US	63431	EMF-AS
GB	60079	EMF-AS Electromagnetic Field Event Network
US	395085	EMF-ASN
US	40737	EMFINC-ASN1
RU	31183	EMG-AS
US	31972	EMGINECONCEPT-01
US	19692	EMH
US	21707	EMHS
BR	262791	EMI NET TELECOMUNICACOES LTDA
ZA	37055	EMID
IT	49535	EMIND
US	398079	EMINENT
IN	134894	EMIPRO-AS-IN Emipro Technologies Pvt Ltd
AE	5384	EMIRATES-INTERNET Emirates Internet
GB	60851	EMIS-AS
GE	57473	EMIS-AS
IT	41644	EMISFERA-AS
BR	271428	EMISSON SOUSA SILVA
IL	35435	EMIT
TH	45807	EMIT-TH-AS-AP Emergency Medical institute Of Thailand
BR	264127	EMITEL - Empresa de Informatica e Telecom. LTDA
PL	197064	EMITEL ul. Franciszka Klimczaka 1
GB	197529	EMIZON-AS
JO	203357	EMKANAT
TR	209490	EMLAKBANK
US	53612	EMM-ASN
CA	22630	EMMA-TECH-SOL
BR	270970	EMMANUEL HERCULANO PESSOA & CIA LTDA
UA	44005	EMMANUEL-AS Kyiv, Ukraine
IT	13160	EMMELIBRI-AS
US	16981	EMMIS-1
US	394622	EMMIX
AU	131295	EMMPL-AS-AP Employers Mutual Management Pty Ltd
DE	60044	EMNIFY-NET
JP	37903	EMOBILE Ymobile Corporation
TW	17421	EMOME-NET Mobile Business Group
US	53704	EMONEYPROD
PL	198408	EMOUSE-NET E-MOUSE Karol Urbanowicz
BR	26218	EMP. DE TEC. E INF. DA PREVIDENCIA - DATAPREV
HK	138921	EMPEROR-AS-AP EMPEROR INVESTMENT MANAGEMENT LIMITED
PL	50786	EMPIK-AS
PL	49564	EMPIK-S-A
US	32224	EMPIRE
US	54839	EMPIRE
BR	263032	EMPIRE SERVICOS DE INTERNET LTDA
US	40545	EMPIRE-40545
US	63457	EMPIRE-CONNECT
US	11962	EMPIRE5882300
US	46438	EMPIRECO
CL	266795	EMPIREHOST LIMITADA
US	14631	EMPIREPAPER-WF
KH	138528	EMPIRETECH-AS-AP EMPIRE TECH Co., Ltd.
US	29948	EMPIRICAL-NET
AT	21360	EMPIRION Horneckgasse 8
US	33279	EMPIRIX
UA	21488	EMPLOT-AS EMPLOT LTD
US	20177	EMPORIA-STATE-UNIVERSITY
US	22413	EMPOWER
BR	264507	EMPREL - EMPRESA MUNICIPAL DE INFORMATICA
BR	11097	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA
BR	271511	EMPRESA COCAIENSE DE TELECOMUNICACAO LTDA
CO	8026	EMPRESA COLOMBIANA DE PETROLEOS, ECOPETROL
AR	263715	EMPRESA DE SERVICIOS Y APLICACIONES TECNOLOGICAS SRL
BR	28197	EMPRESA DE TECNOLOGIA DA INFORMACAO DO CEARA-ETICE
CU	11960	EMPRESA DE TELECOMUNICACIONES DE CUBA S.A. IXP CUBA
PE	263224	EMPRESA DE TELECOMUNICACIONES MULTIMEDIA ALFA
AR	264726	EMPRESA DE TELECOMUNICACIONES Y SERVICIOS AUDIOVISUALES SOC. DEL ESTADO
BR	28249	EMPRESA EDITORA A TARDE S.A.
BR	52907	EMPRESA MINEIRA DE TELECOMUNICACOES LTDA -ME
BR	52623	EMPRESA MUNICIPAL DE PROCESSAMENTO DE DADOS
CL	271807	EMPRESA NACIONAL DE ENERGIA ENEX S.A
NI	267797	EMPRESA NACIONAL DE TRANSMISION ELECTRICA ENATREL
BR	28261	EMPRESA SERGIPANA DE TECNOLOGIA DA INFORMACAO
CL	52246	EMPRESAS INDEXA S.A.
CO	10299	EMPRESAS MUNICIPALES DE CALI E.I.C.E. E.S.P.
US	32192	EMPRISEBANK
BD	149313	EMRANHOSSAINOYON-AS-AP Speed Net.ISP
HK	4352	EMRNET-AS-HK-AP Emerson
CH	57987	EMS-AS
GB	41246	EMS-AS
RS	44287	EMS-AS
US	31853	EMS-AS
ES	209386	EMSANET-AS
HK	24449	EMSD-AS-HK-AP Electrical and Mechanical Services Department
DE	44180	EMSLANDTEL-AS
NO	202174	EMSP-AS
PG	138902	EMSTRET1-AS-AP Emstret Holdings Ltd
ES	207987	EMSYSTEMS
CO	27650	EMTEL S.A. E.S.P.
MU	30999	EMTEL-AS-AP
ID	138116	EMTN-AS-ID PT. Media Tekno Nusantara
SE	56848	EMTORP-AS
NG	37076	EMTS-NIGERIA-AS
TR	31689	EMU-AS
IN	142057	EMUDHRALIMITED2-AS-AP eMudhra Limited
MZ	31960	EMUNET
US	25680	EMUNET-HBGVA
AU	149026	EMUTELPTYLTD-AS-AP EmuTel
US	398146	EMYPEOPLE
BR	264205	EN Informatica & Provedor de Internet LTDA - ME
CA	396105	EN-15
US	23376	EN-23376
US	11686	ENA
US	46960	ENABLE-1
NZ	140602	ENABLE-AS-AP Enable Services Limited
NZ	131196	ENABLENET-AS-AP Enable Networks
US	27516	ENABLESIT
IT	206881	ENACONSULTING-AS
ES	206046	ENAIRE
CL	27874	ENAP - Empresa Nacional del Petroleos Chile
DK	42553	ENAVN-AS
IR	51618	ENBANK
AE	201340	ENBD
DE	212033	ENBITCON-AS
CA	53987	ENBRIDGEPIPELINES
DE	15698	ENBW-AG
US	21537	ENC-01
US	399988	ENC-HOLDING-ASN
VN	38734	ENCAPITAL-AS-VN ENCAPITAL FINANCIAL TECHNOLOGY JOINT STOCK COMPANY.
LU	202438	ENCEVO
RO	60403	ENCIU-AS Nicolae Costin nr 3A
DE	199284	ENCOLINE
US	7138	ENCOMPASS-ASN
AU	134555	ENCOO-AS-AP Encoo Pty Ltd
US	18798	ENCORE-ASN
US	395176	ENCORE-TECHNOLOGIES
CA	19915	END-TO-END-NETWORKS
NZ	58624	END2END-AS-AP End 2 End Limited
US	27526	ENDAI-NETWORKS-ASN
RO	42424	ENDAVA-AS
RS	47731	ENDAVA-AS
US	397261	ENDELL-ST
NL	51412	ENDEMOL
PH	45832	ENDERUN--TRANSIT-AS-AP Enderun Colleges, Inc.
US	29938	ENDICOTT-DIRECT-NETWORK
US	393965	ENDLAYER
US	400283	ENDLESS-GROUP
US	53560	ENDO
US	64249	ENDOFFICE
PL	29593	ENDOR-AS
GB	48902	ENDSLEIGH-INSURANCE-SERVICES-LTD
MX	270155	ENDTOEND MANAGEMENT S.A. DE CV.
US	2723	ENDURANCE
PL	39219	ENEA-AS
PL	57569	ENEA-AS
ES	205888	ENEBRO
AU	137016	ENEE-AS-AP Enee Solutions Pty Ltd
RU	56982	ENEL-OGK-5-AS
US	398965	ENERBANKUSA
DE	49651	ENERCON-AS
MD	60127	ENERGBANK-AS str. Tighina 233
DK	203646	ENERGI-FYN
PL	34902	ENERGIAPRO-AS
AT	56672	ENERGIEAG-AT-AS
DE	212367	ENERGIENETZ
CA	398959	ENERGIR-CORPO-AS
PL	197887	ENERGIT
IT	28937	ENERGIT-AS ENERGIT MAIN AS
US	19215	ENERGIZE
RU	207259	ENERGO
RU	197873	ENERGOBANK-AS
RU	57749	ENERGOCOMPLEX
RU	209119	ENERGOGARANT-AS
RU	57766	ENERGOINFORM-AS Makhachkala, Daghestan, Russia
RU	42190	ENERGOMERA-AS
UA	60225	ENERGORINOK
RU	49003	ENERGOS
RU	47905	ENERGOSBYT-AS
SK	31117	ENERGOTEL-AS
RU	212750	ENERGOTRANSBANK-AS
LB	56902	ENERGY
RU	34858	ENERGY-AS
RO	48948	ENERGY-DOT-AS
RO	41414	ENERGY-HOLDING-AS
AU	45589	ENERGYAUST-AS AUSGRID
AU	137916	ENERGYDEVELOPMENTS-AS-AP EDL GROUP OPERATIONS PTY LTD
US	13781	ENERGYNET
US	21542	ENERGYSERVICESGROUP
TR	51174	ENERJISA-AS
TR	209088	ENERJISA-URETIM
US	398260	ENERMUSCLE-ASN
AR	269835	ENERSE S.A.P.E.M
FR	204645	ENES
DE	198672	ENET
US	21668	ENET
US	10297	ENET-2
AL	12783	ENET-AL-AS
IE	207044	ENET-AS
IT	21454	ENET-AS
IN	135188	ENETENTERTAINMENT E Net Entertainment Pvt Ltd
IN	133278	ENETSOLS-AS-IN Dehradun Enet Solutions Private Ltd
ZA	32653	ENETWORKS
IN	132987	ENEWINFO-AS-IN Enew Infotech
IN	141813	ENFINITY-AS-IN Enfinity Infotel Private Limited
NL	209626	ENFLOW
FI	29282	ENFO-FI-AS ROUTING POLICY:
PL	35199	ENFORMATEL-AS
RU	12772	ENFORTA-AS Enforta Autonomous System
TR	50139	ENFORUSAS1
US	14689	ENFUSION-ASN
AU	132733	ENGAGE-AS-AP Engage Pty Ltd
US	30076	ENGAGE-ASN
AT	31152	ENGEL-AS
BR	28292	ENGEPLUS INFORMATICA LTDA
BR	53221	ENGETRONICS INTERNET DATACENTER
CA	26775	ENGHOUSE
CL	271871	ENGIE ENERGIA CHILE S.A.
FR	48702	ENGIE-AS
FR	15681	ENGIE-BE
NL	21315	ENGIE-SERVICES-SDO
RU	198826	ENGINEER-NETWORKS-TELECOM-RU-AS
RU	29196	ENGINEER-NETWORKS-TELECOM-RU-AS
US	27580	ENGINEERING-ASN1
AZ	60258	ENGINET-AS
RU	31720	ENGINET-AS
RU	61380	ENGINETPLUS-AS
US	17344	ENGLEW-AS17344
PK	58609	ENGRO-CORP-PK Engro Corporation Limited
SI	44823	ENGROTUS
RU	199560	ENGRUP-NET
TH	24378	ENGTAC-AS-TH-AP Total Access Communication PLC.
ES	213362	ENHACED
MX	28409	ENI NETWORKS SAPI de CV
IR	16320	ENIAC-TECH-AS
RU	199534	ENIFON
RU	199281	ENIFON2
NZ	135142	ENIGMA-AS-AP Enigma Solutions Limited
RU	59494	ENIGMA-TELECOM-AS
RO	61954	ENIGMANET-AS Soseaua Giurgiului, Nr. 33 B1Sc. D53
RU	31008	ENIN
PL	51772	ENION-AS
GR	212984	ENISA-AS
RU	51416	ENISEYNET-KRAS-AS
RU	41516	ENISEYNET-MIN-AS
NO	35132	ENIVEST-AS
FR	48813	ENIX-AS
BD	134106	ENJOYNETWORK-AS-AP Enjoy Network
JP	131950	ENJOYVC EnjoyVC Japan Corporation
JP	139076	ENJOYVC-AS-AP EnjoyVC Japan Corporation
HK	136897	ENJOYVC-AS-AP Enjoyvc Cloud Group Limited.
US	62500	ENL
US	32506	ENL-17-AS
NZ	134429	ENL-AS-AP Evolution Networks Limited
MX	265571	ENLACE INT S.A. DE C.V.
AR	263209	ENLACE SOLUCIONES INFORMATICAS SRL
BR	264592	ENLACE TELECOM
MX	270113	ENLACES INALAMBRICOS DE CHIHUAHUA SAPI DE CV
UA	206424	ENLIDER-NET
US	63002	ENNEADNYHQ
US	11805	ENNWISE-AS
NL	208831	ENO
AE	205213	ENOC-AS
US	19371	ENOVATEL-1
BR	269167	ENOVE TELECOM SERVICOS DE COMUNICACAO MULT. LTDA
IN	132952	ENOW-AS ENOW
NL	213100	ENOX
US	393945	ENPT-I-15
GB	59756	ENQUEST-AS
US	13717	ENR-ASN
HN	264847	ENRED S.DE.R.L
AR	269833	ENRIQUE JUAN MANUEL INNOVAR INTERNET
MX	265572	ENRIQUE REYNOSO PEREZ
US	7412	ENS-NET
CN	9805	ENS-PEK SIEMENS LTD. CHINA
BR	270342	ENSATA TELECOM
US	397773	ENSCO-INC
BR	263556	ENSEADA INDUSTRIA NAVAL S.A.
US	54769	ENSEVA
ES	202831	ENSINCA-AS01
EG	6879	ENSTINET-
AU	134065	ENSYST-AS-AP Ensyst Pty Ltd
US	397801	ENT-KM2
GB	8468	ENTANET ENTANET International Limited
MM	138905	ENTC-AS-AP Epic Network Telecom Co.,Ltd.
HK	136493	ENTCL-AS-AP Earth Network Technology HongKong Co., Limited
US	399056	ENTCOLO-01
SG	133210	ENTECHNOLOGIES-AS-AP EN Technologies Pte Ltd
US	399712	ENTEFY-ASN
DE	12897	ENTEGAMEDIANET ENTEGA Medianet GmbH
IR	44410	ENTEKHAB-AS
CL	27651	ENTEL CHILE S.A.
CL	27986	ENTEL CHILE S.A.
CL	28047	ENTEL CHILE S.A.
CL	6471	ENTEL CHILE S.A.
PE	21575	ENTEL PERU S.A.
LB	209211	ENTELLIGENCE
BR	270261	ENTER BRASIL SERVICOS DE INTERNET LTDA
BR	267528	ENTER INFO INFORMATICA E SERVICOS LTDA
CO	267691	ENTER TELECOMUNICACIONES BANDA ANCHA SAS
PL	212908	ENTER-ASN
US	26427	ENTER-ASN
PL	208384	ENTERAIR
US	18819	ENTERGY-SERVICES-LLC
US	36536	ENTERHOST-AS
BR	61570	ENTERIW PROVEDOR DE INTERNET LTDA
KR	45405	ENTERMATE-AS-KR ENTERMATE
BR	266538	ENTERNET PROVEDOR LTDA - ME
PL	198493	ENTERNET-AS
PL	41809	ENTERPOL-AS
BR	28274	ENTERPRISE SERVICES BRASIL SERVICOS DE TECNOLOGIA
BR	267512	ENTERPRISE TELECOMUNICACOES
CR	269884	ENTERPRISE WIRELESS SOLUTIONS SOCIEDAD DE RESPONSABILIDAD LIMITADA
US	394685	ENTERPRISE-FINANCIAL-GROUP-INC
US	14501	ENTERPRISECOMMUNITY
UA	48964	ENTERRA-AS
US	14459	ENTERTAINMENTPARTNERS-AS-A
US	8132	ENTEX
US	399053	ENTHQ-01
GB	200751	ENTIGY
DE	43329	ENTIRETEC-AS
AU	56057	ENTITYDATA-AU Entity Data Pty Limited
US	53533	ENTRA-3
IT	203485	ENTRAINCITTA
US	16844	ENTRATA
BR	270526	ENTRETENIMENTO ARENA SERVICOS DE EVENTOS EIRELI-ME
UA	25165	ENTRI-AS 1 Dorogozhitskaya str.
DE	208854	ENTROPIA Entropia e.V. - Chaos Computer Club Karlsruhe
AU	63850	ENTRUSTICT-AS-AP QRHUB PTY LTD TA Entrust ICT
BG	47771	ENTRY-BG-AS
JP	131941	ENTSU-NET Entsu Co.,Ltd.
US	398984	ENTWINDER
US	12042	ENVENTIS
IN	132239	ENVESTNET-IN Envestnet Asset Management India Pvt. Ltd
US	395355	ENVESTNET-PHI
US	26526	ENVESTNETPMC
DE	21413	ENVIA-TEL-AS D-09114 Chemnitz
KR	17600	ENVICO-AS-KR KOREA RESOURCES RECOVERY AND REUTILIZATION CORPORATION
US	46708	ENVOI
US	36319	ENWHC
PA	265654	ENX FUND INC
BR	270824	ENX Services
BR	270796	ENZEN TELECOM LTDA
AR	265719	ENZO RAUL GALVAN
US	18978	ENZUINC-
US	54403	EOA-WATR-01
PL	205325	EOBUWIE
CH	205218	EOC
TN	37504	EODATACENTER
RU	42071	EOFFICE-AS
US	33468	EOJ1
NZ	23735	EOL-AS-AP EOL Enternet Online Ltd
BD	134723	EOL-AS-AP Evergreen Online Ltd.
FR	15401	EOLAS-AS
LT	60121	EOLTAS-AS
BG	59546	EON-BULGARIA-AS
DE	42166	EON-HANSE-WAERME-AS
DE	16084	EON-IS ISP in Hannover
DE	43453	EON-IS-NOTTINGHAM ISP in Nottingham
US	12009	EONI
US	208417	EONSCOPE
CZ	208466	EONTELCO
AU	142580	EOPL-AS-AP Edgevirt
US	2650	EOP_GATEKEEPER
IT	197807	EOS
AT	31457	EOS-AS
DE	204061	EOS-IT-AS
AE	208800	EOSCLOUD
PL	201020	EOT_AS_ONE
LU	43375	EP-AS
UA	31437	EP-AS
RS	205354	EP-ENTEL-AS
US	54443	EP-ISD272
AT	200683	EP-PUEHRINGER
AU	64044	EP2-AS-AP EP2 Payments Pty Ltd
US	14298	EPA-NET
DE	12915	EPAG-AS
CH	42168	EPAI-AS
US	18561	EPAM
BY	33973	EPAM-AS
IN	17912	EPAM-AS-AP EPAM SYSTEMS INDIA PRIVATE LIMITED
AU	58928	EPATPL-AU Cloud365 Australia Pty Limited
AT	200383	EPB
GB	209043	EPBS
US	26827	EPBTELECOM
US	395137	EPC-55-ASN
US	13324	EPC-INC
DE	196954	EPCAN epcan breitband loesungen
US	1222	EPCC-AS
FR	59830	EPEXSPOT
IR	210571	EPF-AS
US	397832	EPF-CO
US	6189	EPFL-AS
IN	134251	EPFONDC-AS-IN EMPLOYEES PROVIDENT FUND ORGANISATION
GE	57881	EPG-AS
HR	25045	EPH-AS
ES	200434	EPHOS
NC	140718	EPI-AS-AP ENGIE PACIFIQUE INFORMATIQUE
NL	204933	EPIC
US	10747	EPIC-HOSTING
US	393841	EPIC-HOSTING-1
US	33208	EPIC-HOSTING-3
CA	19053	EPIC-IS
IT	57394	EPIC-NETWORKS-AS
US	397645	EPICGA-DC1-AS
US	395701	EPICGA-DC2-AS
US	393326	EPICGA-DC3-AS
LU	207870	EPICGA-DC4-AS
LU	207845	EPICGA-DC5-AS
US	4356	EPICGA-HQ-AS
IT	204482	EPICLINK-AS
US	30175	EPICOR
US	10359	EPICSYS
US	25747	EPICSYS-DR
US	20334	EPICTOUCH-AS-1
US	397165	EPICUP-CHANDLER
US	54543	EPICUP-COM
ES	206101	EPIC_TELECOM
CA	21513	EPIKNETWORKS
SI	50093	EPILOG-AS
UA	207656	EPINATURA
US	16645	EPIQSYSTEMS
US	46224	EPISCOPAL-ACADEMY
US	40270	EPISD-ASN-1
SE	30811	EPISERVER_AS
FR	212489	EPITA
FR	211009	EPITECH
PL	50607	EPIX-KGM
PL	206186	EPIX-KLOC
PL	48850	EPIX-OPENPEERING-WAR
PL	201054	EPIX-PM
PL	206185	EPIX-WLOC
RU	43502	EPK-AS
KR	45394	EPKINET KERIS
RU	43714	EPL-AS
PH	7629	EPLDT-AS-AP 5F L.V. Locsin Bldg
US	11291	EPLEXITY-ASN-1
US	22535	EPLINC
US	15297	EPLUS-ASN
SE	206799	EPM
CO	13489	EPM Telecomunicaciones S.A. E.S.P.
CO	27805	EPM Telecomunicaciones S.A. E.S.P.
CO	8065	EPM Telecomunicaciones S.A. E.S.P.
SI	21196	EPN-BA-AS Fra Angela Zvizdovica 1
BD	131183	EPNET-AS-AP Empowering Net epnet
DE	28756	EPO-AS
PL	197680	EPOKA-AS
PL	202472	EPONET-AS
PL	41137	EPOP-AS
VN	131433	EPOSI-AS-VN Corporation Technology Development Eposi
US	36434	EPPLP
US	7856	EPPROACH-0
IT	24880	EPRESS-AS Milano - Italy
US	2003	EPRI-PA
AT	52111	EPROJECTS-AS
LT	51802	EPS-AS
RO	39930	EPS-DG-AS Bdul Dimitrie Pompei, nr.8 Feper Bussines Center, etaj 3
CA	26871	EPSB-1
US	46667	EPSEL-ASN
FI	209457	EPSHP-
GB	44356	EPSILON
RU	57313	EPSILON-AS
US	396292	EPSILON-EGI
US	19137	EPSILON-INTERACTIVE
US	21935	EPSILONDATA50
PL	42945	EPSO
US	14013	EPSON-ROBOTS
LU	6661	EPT-LU Entreprise des P. et T. Luxembourg
FI	20798	EPTE-FI Latoniityntie 7
AU	24480	EPWORTH-MULTIHOME-AU-AP Epworth Hospital
BD	136211	EPYLLIONGROUP-AS-AP Epyllion Knitwears Ltd.
US	397256	EPYON-TECH-01
US	399234	EQA-WAN-01
MY	133461	EQHOST-AS-AP Eqhost Sdn Bhd
CH	44919	EQIPE
US	61069	EQSERVERS
US	23331	EQT
FR	203326	EQUADEX-SAS
BR	6505	EQUANT BRASIL LTDA
HK	4862	EQUANT-ASIA Orange Business AS for Asia
TW	45599	EQUANTECH-TW-AP 141 Yang Guan Jie
KW	205780	EQUATE
IT	16177	EQUENSWORLDLINE Via Zurigo, 3
NL	42707	EQUEST-AS
RU	58229	EQUIFAX
US	2924	EQUIFAX-NS
GB	15830	EQUINIX
BR	16397	EQUINIX BRASIL
BR	264220	EQUINIX BRASIL
BR	265376	EQUINIX BRASIL
BR	26592	EQUINIX BRASIL
CO	266849	EQUINIX COLOMBIA INC. SUCURSAL COLOMBIA
SG	9989	EQUINIX-AP Equinix Singapore Pte Ltd
KR	139281	EQUINIX-AS-AP Equinix Korea LLC
AU	137840	EQUINIX-AS-AU Equinix Australia Pty Ltd
DE	24989	EQUINIX-CONNECT-GERMANY Equinix Germany
US	14609	EQUINIX-CORP-NETWORK
US	27330	EQUINIX-EC-AT
US	398811	EQUINIX-EC-BO
US	19930	EQUINIX-EC-CH
US	29884	EQUINIX-EC-DA
US	12085	EQUINIX-EC-DC
US	64275	EQUINIX-EC-DE
